new_data/combined_04e3e689-6a7a-4d8c-a4f1-28ff0cb2a977.mp3,I am sitting on a comfortable chair in my office.
data/F_F03_Session3_0048.wav,in fact our whole defensive unit did a good job
new_data/combined_c53d5d74-f67f-493c-8b3c-cab68f421381.mp3,She learned how to sew by watching online tutorials.
new_data/combined_dd113a15-b58d-497d-b158-c119ff2e252e.mp3,The goat grazed peacefully in the meadow as we watched.
new_data/combined_22ef2f6c-4708-497e-ba28-ccaa8a2a43eb.mp3,The hikers climbed the steep rock to reach the summit.
new_data/combined_f75a9dfb-3e4b-4c31-a070-62f2c3d32de5.mp3,"After a long day, I need to rest and relax."
new_data/combined_b9cb13ed-0b41-46d2-8bfc-0d0d56fe8a73.mp3,I bought a new straw hat for the beach trip.
new_data/combined_31773a3f-4318-4f40-9997-36ac33d00040.mp3,The cork popped out of the champagne bottle gracefully.
new_data/combined_afab1136-e22c-4810-839c-5ecf770958f5.mp3,"The flowers were dead, their petals wilted and lifeless."
new_data/combined_c2864503-83f7-490e-955e-884ff442eecf.mp3,Bruce's favorite fishing spot is nestled in a tranquil lee.
data/F_F03_Session3_0063.wav,some hotels are available nearby
new_data/combined_20a3491f-810f-43fe-a7d2-901d1f93850b.mp3,The coffee left a bitter taste in her mouth.
data/F_F03_Session3_0117.wav,he is definitely a notch above us
new_data/combined_c49b0426-8e09-4c88-913f-7453605346f9.mp3,She rolled the dice and achieved a high score.
new_data/combined_0a80ed53-d06b-4aba-a0de-0f3fe3e4841a.mp3,The cat likes to hide in the cozy blanket.
new_data/combined_5c2be4ef-bf16-4c49-acad-a912e106a911.mp3,Grilling meats is my favorite way to cook proteins.
data/F_F03_Session3_0052.wav,he took me out one day
new_data/combined_1552051a-d4c7-4dd7-a9ea-baad031a0015.mp3,The weather outside today is really nice and pleasant.
new_data/combined_afd77956-3e50-4780-8052-c89f92d522b9.mp3,She painted her front door red to match her roses.
new_data/combined_6a8b9b53-803d-4a7f-9a90-3cd4b246570c.mp3,The glittering stars lit up the night sky beautifully.
data/F_F03_Session3_0084.wav,there was only one decision to be made
data/F_F03_Session3_0090.wav,aluminum silverware can often be flimsy
data/F_F03_Session3_0047.wav,it also provides for funds to clear slums and help colleges build dormitories
new_data/combined_73a88a21-5efa-453c-8938-65388fe1e706.mp3,The sun will rise beautifully over the mountains tomorrow morning.
data/F_F03_Session3_0133.wav,the prospects of cupping
data/F_F03_Session3_0127.wav,we selected places where families will be welcome
new_data/combined_f6cf3260-371c-489e-9cc6-961cb4600ebf.mp3,I used a rake to tidy up the fallen leaves.
new_data/combined_d4f25fc9-20e3-494b-9500-9b857647ede9.mp3,The dog has been bitten by a venomous snake.
data/F_F03_Session3_0119.wav,he is definitely a notch above us
new_data/combined_f413176b-770d-4c5d-8e76-79ff3b935b6e.mp3,I fed the hungry stray cat outside my house.
new_data/combined_423e6bf1-5970-4e9d-8346-9ddbc25aafd0.mp3,She won the case in court with solid evidence.
new_data/combined_c4e94395-e4ed-484f-ad4e-d611345ae8db.mp3,The snake slithered silently through the tall grass.
new_data/combined_47b55a2a-012d-4ae7-9f7f-f1bd00609870.mp3,She took a slow sip of her hot tea.
new_data/combined_efeeabe3-c200-4aaa-ae83-a6669662d92c.mp3,She heard the sound of a zipper zipping up.
new_data/combined_771c90d1-e1cc-4f3b-b454-0bc777d03e68.mp3,I love spending time with my papa in the garden.
new_data/combined_dc99547b-420b-4862-8755-9160e1efca2f.mp3,"The bookshelf was tidy and neat, displaying the homeowner's organization."
new_data/combined_d0020a05-a48f-42f9-a92d-c63a2ffe9c3d.mp3,She sent three emails to confirm the meeting tomorrow.
data/F_F03_Session3_0050.wav,get a calico cat to keep
data/F_F03_Session3_0044.wav,he asked you for a loan
data/F_F03_Session3_0118.wav,he is definitely a notch above us
new_data/combined_82852f53-a687-4ea1-a475-17105e109655.mp3,The dog was bitten by a snake in the forest.
data/F_F03_Session3_0130.wav,the results were very disappointing
new_data/combined_216e4e9a-9749-43e5-808c-c872a08eec46.mp3,She won the award for the best performance in play.
data/F_F03_Session3_0134.wav,the prospect of cutting back spending is an unpleasant one for any governor
new_data/combined_2a951e6e-8dae-49a5-ba6a-ccbe1ea8c7f1.mp3,I need to sort through my clothes before donating them.
new_data/combined_2bb303b0-f92a-4172-abd0-a308bc9aef68.mp3,The cat jumped over the fence and ran away.
new_data/combined_3f5c9b7e-8920-4d2d-9123-81396e4b3705.mp3,She learned to shoot a bow and arrow accurately.
data/F_F03_Session3_0083.wav,it was only
data/F_F03_Session3_0097.wav,there was only one decision to be made
new_data/combined_13340955-77b3-41ac-bcdf-54b041875106.mp3,She has four cats and a dog at home.
data/F_F03_Session3_0082.wav,those musicians harmonize marvelously
data/F_F03_Session3_0055.wav,the results were very disappointing
data/F_F03_Session3_0041.wav,most young rise early every morning
new_data/combined_44123140-3453-48f1-9ba1-d5a38a25e410.mp3,The bed sheet felt cool against her skin.
data/F_F03_Session3_0121.wav,the pair of shoes was new
data/F_F03_Session3_0135.wav,etiquette mandates compliance with existing regulations
new_data/combined_cb9329ea-7029-450c-bbd6-7d798abb66f3.mp3,I bought four tickets for the movie tonight.
data/F_F03_Session3_0123.wav,nobody really expects to evacuate
data/F_F03_Session3_0137.wav,critical equipment needs proper maintenance
new_data/combined_d0351f62-11ea-44f5-8c6a-884a2ff6cb61.mp3,She said she would meet you at noon.
new_data/combined_98f1dae5-5a58-4b59-90d8-4613bcb8db77.mp3,It's nice to spend time with loved ones.
new_data/combined_119f75a1-2640-461a-8351-7f68bd0f9951.mp3,"She wore her heart on her sleeve, exposed and vulnerable."
new_data/combined_084bd6e3-bdf9-45de-a935-8039faf922c1.mp3,She can sew a beautiful dress in just one day.
new_data/combined_740a87c2-a8d5-463d-a4f2-1483bf16fa69.mp3,He used a sharp knife to chop the vegetables evenly.
new_data/combined_15e164ad-c54f-404d-a250-c737f2f7f8b1.mp3,Her kind heart filled the room with warmth and love.
new_data/combined_db44261a-8fe6-4e3e-b35d-110676749caa.mp3,The old mill by the river is now abandoned.
data/F_F03_Session3_0056.wav,this is a good place though small
data/F_F03_Session3_0136.wav,young people participate in athletic activities
data/F_F03_Session3_0122.wav,nobody really expects to evacuate
new_data/combined_e94d52d5-e8c0-4fc5-a4b3-a9750b647586.mp3,She left her phone at home this morning.
new_data/combined_8a9113d9-a76d-4530-a32d-751b30d1bf74.mp3,The warm rays of the sun brightened up the room.
new_data/combined_7112a604-47fb-419c-9396-0a4bcfa3f4a6.mp3,She rolled the dice and landed on a two.
new_data/combined_a474ec0a-1bd2-42e4-8f58-e7d9e20f764a.mp3,The goose honked loudly as it waddled across the street.
data/F_F03_Session3_0192.wav,she wore warm fleecy woolen overalls
new_data/combined_1b4f0555-a5c8-4349-a6e8-e42df6beb30f.mp3,Can you hold this for me while I tie my shoe?
data/F_F03_Session3_0025.wav,white-capped waves covered the entire bay
new_data/combined_f3155546-2924-4c75-8b9f-7d850e527f2c.mp3,Be careful not to step into the muck.
new_data/combined_60dce725-dbec-480a-ad7e-a44a554f208e.mp3,"I only need one more cup of coffee, please."
new_data/combined_308054c1-8817-45b4-82bb-f45b52ff773d.mp3,I love to snack on crispy potato chips.
data/F_F03_Session3_0030.wav,i'm willing to experiment for the first time
new_data/combined_1557aa5f-a83b-4555-b5bd-4f5216e686fa.mp3,He went to the store to buy some groceries.
new_data/combined_15fb0dfd-1012-47a7-b9ef-62f716956a1d.mp3,I gave the bill to the waiter after dinner.
new_data/combined_71ada4cc-3db3-4b6b-9ec4-be0bfa2875c3.mp3,Remember to lock the door before leaving the house.
new_data/combined_bfea069b-1aa0-4fe9-8998-663499fa23c1.mp3,"Yes, she will attend the meeting tomorrow morning."
data/F_F03_Session3_0191.wav,she wore wore fleecy over wooden wool oh
new_data/combined_67075a79-f920-4385-8fcf-3df78bd9d8e9.mp3,The goose honked loudly as it waddled through the park.
new_data/combined_3ca13fed-385c-43e2-8af3-34a9331220ae.mp3,I love to grill meat on a summer evening.
data/F_F03_Session3_0032.wav,the fish swam across the pond
new_data/combined_1c561d2e-b043-463d-8c35-549bcacabc25.mp3,She drank a quart of milk before bed last night.
new_data/combined_879f38d4-53a3-4ebe-b178-8c9202212e68.mp3,She will be right back in a few minutes.
data/F_F03_Session3_0184.wav,we bought a brown chair
data/F_F03_Session3_0190.wav,she wore a she
new_data/combined_03494c12-e1cf-442b-bdff-bdeea9ae2892.mp3,She looked up at the sky with a smile.
data/F_F03_Session3_0153.wav,he further proposed grants of an unspecified sum for experimental hospitals
new_data/combined_31e3b198-a7c3-44e1-bd35-9d9f2f0aeebc.mp3,She wore a beautiful dress to the evening gala.
new_data/combined_8732d528-67cc-4c05-882b-0f917f75028d.mp3,The victor of the competition raised the championship trophy proudly.
new_data/combined_d1a9fe9f-b926-4774-92a5-25f989af5eba.mp3,I checked into the luxurious hotel for my vacation getaway.
new_data/combined_a58c7d30-00aa-4146-b05c-b9aa5988d7cd.mp3,The fisherman was thrilled to catch a massive trout.
data/F_F03_Session3_0023.wav,she doesn't like to have it hanging around
new_data/combined_cd3d3d6b-852a-4afe-b537-14cc6c4725ba.mp3,The colorful bird chirped cheerfully in the early morning light.
data/F_F03_Session3_0209.wav,he further proposed grants of an unspecified sum for experimental hospitals
new_data/combined_b2f071d4-3478-4cff-923e-7b77c52485a9.mp3,She handed the book to him before leaving the room.
new_data/combined_5bb32039-ff81-4997-a151-7f2ca482e081.mp3,The colorful bird perched gracefully on the tree branch.
data/F_F03_Session3_0022.wav,she doesn't like it to have
new_data/combined_273f9e5a-896b-44d8-b2af-e1b9910a508d.mp3,She felt a sense of dread before the exam began.
new_data/combined_523ff2da-82d0-498c-8225-069773ed8804.mp3,She vowed to defeat her formidable foe in battle.
new_data/combined_57b20436-2ac0-44ff-9330-0aec3151a274.mp3,She used a fork to eat her spaghetti at lunch.
new_data/combined_793c71d9-2e8d-401e-a16a-76228fdd70bc.mp3,"Sure! ""I can lend you my umbrella during the rainstorm."""
new_data/combined_54e46107-4561-49ec-a8f3-3743b81a9b6e.mp3,I see a beautiful sunset over the ocean.
new_data/combined_6c2a2344-8faa-4b05-a62c-34afa0c0b530.mp3,Relaxing by the fireplace with a glass of smooth whisky.
new_data/combined_37665d5f-7c58-420b-92bb-2e0d1cf3c24b.mp3,I enjoy eating a handful of trail mix with nuts.
data/F_F03_Session3_0183.wav,some prefer the traditional steel kind
data/F_F03_Session3_0197.wav,being able to dance can help too
new_data/combined_977557e5-bd3d-4ec3-bb38-d6fe65281f2d.mp3,The thought of public speaking fills me with dread.
new_data/combined_5c5e989d-8d89-4e90-b7e5-7bf0e58a2f69.mp3,She wore a beautiful red dress to the party tonight.
new_data/combined_e7584d9a-ceff-4a1e-a2c0-49fdfb63c82f.mp3,The dog dug a deep pit in the backyard garden.
new_data/combined_5fd73d32-bc18-4c31-870d-9aaffbe4ffba.mp3,I caught sight of a shooting star in the sky.
new_data/combined_e46b1e7a-bea8-461a-bb9e-5dabc34b615d.mp3,I love to eat fresh bread with creamy butter.
data/F_F03_Session3_0009.wav,travel is about the only leisure we have
new_data/combined_2dfab697-e0b6-4673-ac5e-b9ba06926536.mp3,She sat on the left side of the room.
data/F_F03_Session3_0182.wav,he played basketball there while working toward a law degree
new_data/combined_e6702cfb-1327-4f10-a767-49e093a33017.mp3,She used the fork to eat her pasta gracefully.
new_data/combined_0ca24f86-7dcf-44cd-be5d-742c080aafbd.mp3,He enjoyed sipping on a glass of fine whisky.
new_data/combined_287ad79c-5289-4cb9-96bc-cddea0716025.mp3,They danced the passionate tango under the starlit sky.
new_data/combined_3dbff413-ff4a-4689-89d1-95cd604c9482.mp3,The flowers began to droop from lack of water.
new_data/combined_dd9b8484-f595-47d5-9e9b-eabbdcb818e5.mp3,She ate too much ice cream at the party.
new_data/combined_a80419a7-9941-43b9-85e1-1ad5f265541f.mp3,I truly hate the feeling of being misunderstood and judged.
new_data/combined_7c3f8746-9a98-4f7c-81d4-0760541cd23d.mp3,The thread spun around in a perfect loop.
data/F_F03_Session2_0159.wav,swing your arm as high as you can
data/F_F03_Session2_0007.wav,if you destroy confidence in banks you do something to the economy he said
new_data/combined_ad2a0468-e590-4228-b912-2d24e3d8f5cc.mp3,"No, I cannot do that, I am programmed to assist."
new_data/combined_99818479-e640-47d3-a6ee-80b5a7154614.mp3,The hikers decided to climb the massive rock formation.
data/F_F03_Session2_0006.wav,if you destroy confidence in banks you do something to the economy he said
new_data/combined_58b41af8-6418-4717-a38a-4757b31c488a.mp3,Do you know where the extra supplies are stored?
new_data/combined_514e803c-7332-42fb-b38e-c6861ed0fc46.mp3,The white snowflakes gently fell from the sky.
data/F_F03_Session2_0017.wav,will robin wear a yellow lily
new_data/combined_bdcd1ca1-04cc-4fc1-870e-d1f6a507b774.mp3,She is very busy; she enjoys a good read though.
data/F_F03_Session2_0149.wav,carl lives in a lively home
data/F_F03_Session2_0029.wav,everything went real smooth the sheriff said
new_data/combined_1ebc757b-fdb7-4786-b8a5-97620cb7a45a.mp3,The graceful deer leaped through the forest with ease.
new_data/combined_19487c0f-ec4f-46c4-806b-1fbf1165f8fc.mp3,Facing fear is essential in overcoming challenges and growing stronger.
new_data/combined_e335e780-ba1d-40d6-a237-8d0b6fadc6f5.mp3,She sought approval from her peers before finalizing the decision.
data/F_F03_Session2_0028.wav,where were you while we were away
data/F_F03_Session2_0160.wav,this is not a program of socialized medicine
new_data/combined_a73e1818-dbe3-4ea5-b320-445423c468b9.mp3,She enjoys knitting colorful sweaters for her family every winter.
new_data/combined_124d5429-50fc-4cb4-8634-bbdd115f33dc.mp3,He was a bit surprised by the unexpected news.
new_data/combined_848edd09-8ff3-4815-95d2-06bd5d0337f3.mp3,The sergeant led the troops into battle with valor.
new_data/combined_31ecf663-fddd-4b0d-9cf5-37b37781809c.mp3,I dream of visiting Spain's beautiful beaches one day soon.
data/F_F03_Session2_0098.wav,the museum hires musicians every evening
data/F_F03_Session2_0099.wav,a roll of wire lay near the wall
new_data/combined_c60fe93c-2dde-4273-b9ea-7303d9f287c7.mp3,The puppy gave a friendly lick to its owner's hand.
data/F_F03_Session2_0072.wav,we rode horseback to the farm
new_data/combined_58bb778f-80a5-4dd7-bc50-462d253045f6.mp3,She saw a sign pointing to the nearest gas station.
new_data/combined_4c6d1373-4c71-4e95-9e1e-3ec85edb65cf.mp3,His brawn was the key to winning the competition.
new_data/combined_6f6d939c-1565-4600-8f26-b1430ebaeaf7.mp3,"She was sitting quietly by the fireplace, lost in thought."
new_data/combined_f72ef906-36e3-44d7-9548-3380e33b32b1.mp3,He was hitting the tennis ball with great precision.
new_data/combined_ec4321f3-baab-4bba-af1f-35fe1197aa19.mp3,The plumber fixed the leak in the kitchen sink promptly.
new_data/combined_8fa942dc-4900-4183-b68a-d7ee3fca18be.mp3,The cat is getting fat and needs to exercise more.
data/F_F03_Session2_0058.wav,if you are losing water replace it immediately
new_data/combined_2235cc69-4b31-46bc-8790-fd56cf503072.mp3,"Yes, I can help you with that right away."
new_data/combined_adeb40a1-3d5c-442a-a94e-3ac1cc1dc223.mp3,The strong wind caused the tree branches to blow wildly.
new_data/combined_7064c29c-98ea-446b-acd9-eab3f6cb3cdf.mp3,"She ordered a large, juicy burger with extra fat."
new_data/combined_78370658-37cc-4002-af1f-d9197fccd01e.mp3,She always had a witty response ready in conversation.
new_data/combined_0ecf8523-8199-40f8-ab66-74a6b3b2bb5f.mp3,"The room was filled with a deep, dark silence."
new_data/combined_ac487faf-364a-4c2a-9359-b676dcf6264f.mp3,You should not trust a known liar in the group.
data/F_F03_Session2_0101.wav,alimony harms a divorced man's wealth
new_data/combined_dcf2cc2d-c7bf-4023-a4d0-0a16081cd7f7.mp3,She totally slayed her performance at the talent show.
new_data/combined_18a64d6e-46de-40be-9054-ccd23d19e09a.mp3,"Can you take out the trash after dinner, please?"
new_data/combined_5f02c532-52d5-4753-90d4-819e5b7ad81e.mp3,I dream of visiting Quebec City in the winter.
new_data/combined_e8490c90-1567-4e05-b6d1-f1830cfb1562.mp3,The rich businessman purchased a luxurious yacht for his vacation.
new_data/combined_71e2b063-da03-41d1-b74e-ea79dafdfee5.mp3,She pushed her cart through the crowded grocery store aisles.
new_data/combined_cbddddc6-525c-4a84-98fc-28ccb92fa647.mp3,The study group met at the library to prepare for exams.
new_data/combined_63d713c1-331d-4427-9b3b-2a5d5fbeb7ae.mp3,I can't provide that.
new_data/combined_ce7b9c9d-d241-45d2-bd53-750a380f1ced.mp3,She called me at eight in the morning.
new_data/combined_e4811524-6541-4620-9f96-1d741a7eeb85.mp3,She will be arriving at six o'clock on the dot.
new_data/combined_2f4362b4-ab2e-400e-85de-f06784bc7fe6.mp3,Mike is going to the store to buy groceries quickly.
new_data/combined_afa9505f-1453-4092-811c-6118b95502f4.mp3,"The dragon retreated to its dark, hidden lair."
new_data/combined_9b578305-73d5-4971-ac07-8f66f8275869.mp3,Let's go for a walk in the beautiful park today.
new_data/combined_887ccec8-0961-4b51-8627-de4280531533.mp3,She baked a cake decorated with seven colorful candles.
new_data/combined_8ac0b8b2-0ca5-4eec-aa0a-bcd4f29d2701.mp3,She remained loyal to her best friend no matter what.
new_data/combined_f0afadfc-d00d-4eac-838a-68091af81690.mp3,She will be participating in the theatrical play as a part.
data/F_F03_Session2_0063.wav,day after day some new episode is reported
new_data/combined_008b4fad-ced0-46ee-8209-1ca9eca2ecef.mp3,I discovered a leak in the kitchen sink yesterday.
new_data/combined_140cd126-2a16-43f3-9451-1c4e21f216e8.mp3,The bustling city streets were lively with energetic pedestrians.
new_data/combined_2bed6de4-ee55-4996-bc1e-e2e8ffeefa70.mp3,There are nine planets in our solar system.
data/F_F03_Session2_0132.wav,there is a treehouse up above
new_data/combined_113b3af6-0f85-49b8-91c2-b9c3d0f6b683.mp3,She took a step forward to embrace the challenge.
new_data/combined_4020a6e9-ec0a-4c69-a22b-9a3a5215df10.mp3,The stars in the sky sparkle brightly on a clear night.
data/F_F03_Session2_0085.wav,i expect we'll bounce back this week
new_data/combined_dcd6a389-e7f0-4792-97fc-9cd92e282cfa.mp3,I folded up the pants to hem them.
new_data/combined_4c9294a0-476b-402c-a8e1-dfe9bd98c846.mp3,The film won an Oscar for best special effects.
new_data/combined_dc64b1fc-2544-45e3-b25e-f5f74b3c77f7.mp3,She likes to sprinkle cinnamon on her morning oatmeal.
new_data/combined_fa5b6480-c66b-4650-889b-b5a482098f0c.mp3,She took four books from the library to read.
data/F_F03_Session2_0133.wav,it eventually became a rather proud claim
new_data/combined_f01573b9-a350-42d0-8896-a4d6507e1a33.mp3,She parked her car on the side of the street.
data/F_F03_Session2_0131.wav,the dolphins swam around our boat
new_data/combined_2712353b-62ec-4cfc-bcee-087165d3ffaf.mp3,The room began to reek of rotten eggs.
new_data/combined_06c9d4cd-d1e2-46ff-a6d3-fe0d34a82294.mp3,She let out a long sigh as she finished writing.
new_data/combined_b636d64d-eac5-4019-af5b-f119b689a54a.mp3,She carefully untied the knot in the tangled rope.
new_data/combined_10ae95ed-6a01-454f-bf06-140f3d933822.mp3,I caught my neighbor trying to snoop through my mail.
new_data/combined_26dfa547-dfdc-4ea5-bc0c-89d9d09546d3.mp3,I never thought she would achieve this level of success.
new_data/combined_07362d2d-7769-4f63-ae1b-54f4fd5f2c2a.mp3,She offered to help him with his project last night.
data/F_F03_Session2_0092.wav,the box contained three sweaters
new_data/combined_7852e276-5e6f-403d-b229-c0aebdda4239.mp3,She enjoys spending her weekends playing golf with friends.
data/F_F03_Session2_0087.wav,both injuries were to the same leg
new_data/combined_d60c1078-ffd8-4569-86eb-128b6a92453b.mp3,The letter was carefully written by hand for her.
new_data/combined_2c9cef35-8d80-4bd7-a226-f604cf5ddc12.mp3,The tree's roots spread deep into the soil for nutrients.
new_data/combined_169278ff-28a0-4906-b6cc-ff3e28e1fd71.mp3,The grocery store is near my house on the corner.
data/F_F03_Session2_0118.wav,nothing has been done yet to take advantage of the enabling legislation
new_data/combined_5f7a7c17-58b6-442b-bc92-b30523d3e808.mp3,He refused to swallow and instead chose to spit it.
